;Num_Acc;an;mois;jour;hrmn;lum;agg;int;atm;col;com;adr;gps;lat;long;dep
45813;201300050868;13;9;28;110;5;2;2;8.0;6;105;139, BOULEVARD SAINT MIC;;;;750
45814;201300050869;13;9;28;2100;5;2;2;1.0;6;105;BOULEVARD SAINT GERMAIN;;;;750
45815;201300050870;13;9;29;1845;2;2;5;2.0;7;105;14 bis, BOULEVARD DE L H;;;;750
45816;201300050871;13;9;30;1115;1;2;1;1.0;6;105;BOULEVARD DE PORT ROYAL;;;;750
45817;201300050872;13;9;30;1635;1;2;1;1.0;6;105;137, BOULEVARD SAINT MIC;;;;750
45818;201300050873;13;10;1;1540;1;2;1;1.0;6;105;17, RUE HENRI BARBUSSE;;;;750
45819;201300050874;13;10;5;150;5;2;1;1.0;6;105;74, BOULEVARD SAINT MARC;;;;750
45820;201300050875;13;10;6;550;5;2;2;1.0;3;105;2, PLACE DU PETIT PONT;;;;750
45821;201300050876;13;10;8;850;1;2;1;1.0;3;105;03, RUE DU FER A MOULIN;;;;750
45822;201300050878;13;10;9;2020;5;2;7;2.0;6;105;47, BOULEVARD SAINT MICH;;;;750
45823;201300050879;13;10;11;1908;2;2;2;8.0;3;105;56, RUE SAINT JACQUES;;;;750
45824;201300050880;13;10;12;1129;1;2;1;1.0;3;105;37, RUE MONGE;;;;750
45825;201300050881;13;10;14;1835;2;2;4;1.0;6;105;39, RUE LINNE;;;;750
45826;201300050882;13;10;18;1555;1;2;2;1.0;3;105;24, RUE MONGE;;;;750
45827;201300050883;13;10;19;2218;5;2;2;1.0;3;105;BOULEVARD SAINT MICHEL;;;;750
45828;201300050884;13;10;21;1500;1;2;2;8.0;2;105;84, BOULEVARD DE PORT RO;;;;750
45829;201300050885;13;10;23;1900;2;2;1;1.0;2;105;18, RUE DES FOSSES SAINT;;;;750
45830;201300050886;13;10;25;1425;1;2;2;8.0;6;105;09, QUAI SAINT BERNARD;;;;750
45831;201300050887;13;10;26;1300;1;2;3;1.0;6;105;71, BOULEVARD SAINT MICH;;;;750
45832;201300050888;13;10;26;1620;1;2;3;1.0;5;105;43, QUAI DE LA TOURNELLE;;;;750
45833;201300050889;13;10;28;1903;5;2;2;1.0;3;105;79, RUE MONGE;;;;750
45834;201300050890;13;10;29;1846;5;2;2;1.0;1;105;86, BOULEVARD DE PORT RO;;;;750
45835;201300050891;13;10;31;1200;1;2;2;1.0;3;105;19, QUAI DE LA TOURNELLE;;;;750
45836;201300050892;13;11;2;1945;5;2;3;2.0;6;106;79, RUE DE RENNES;;;;750
45837;201300050893;13;11;2;2028;5;2;5;2.0;6;105;23, AVENUE DES GOBELINS;;;;750
45838;201300050894;13;11;9;2144;5;2;2;1.0;6;105;137, BOULEVARD SAINT MIC;;;;750
45839;201300050895;13;11;12;1135;1;2;7;2.0;2;105;77bis, RUE MONGE;;;;750
45840;201300050896;13;11;13;1940;5;2;1;1.0;6;105;93, BOULEVARD DE PORT RO;;;;750
45841;201300050897;13;11;14;1330;1;2;3;2.0;6;105;46, RUE DES FOSSES SAINT;;;;750
45842;201300050898;13;11;18;1205;1;2;2;1.0;6;105;66, RUE MONGE;;;;750
45843;201300050899;13;11;20;1935;5;2;5;2.0;6;105;31, AVENUE GEORGES BERNA;;;;750
45844;201300050900;13;11;21;1520;1;2;1;8.0;2;105;3, QUAI SAINT MICHEL;;;;750
45845;201300050901;13;11;21;1715;5;2;1;2.0;6;105;93, BOULEVARD DE PORT RO;;;;750
45846;201300050902;13;11;21;1855;5;2;1;2.0;3;105;9, BOULEVARD SAINT MICHE;;;;750
45847;201300050903;13;11;22;46;5;2;5;1.0;3;105;BOULEVARD DE PORT ROYAL;;;;750
45848;201300050904;13;11;22;2015;5;2;4;1.0;7;113;RUE DU JAVELOT;;;;750
45849;201300050905;13;11;24;1845;5;2;1;1.0;3;105;17, RUE GAY LUSSAC;;;;750
45850;201300050906;13;11;26;2010;5;2;1;1.0;7;113;13, RUE BAUDRICOURT;;;;750
45851;201300050907;13;11;30;1730;5;2;3;1.0;2;105;63, BOULEVARD SAINT GERM;;;;750
45852;201300050908;13;12;2;1658;1;2;2;1.0;5;105;0, RUE MONGE;;;;750
45853;201300050910;13;12;6;930;1;2;7;1.0;2;105;1, PLACE SAINT MICHEL;;;;750
45854;201300050911;13;12;8;2045;5;2;5;1.0;6;113;33, BOULEVARD KELLERMANN;;;;750
45855;201300050912;13;12;19;1515;1;2;3;1.0;6;105;82, BOULEVARD SAINT MARC;;;;750
45856;201300050913;13;12;20;1925;5;2;1;1.0;3;106;86, BOULEVARD SAINT MICH;;;;750
45857;201300050914;13;12;22;1549;1;2;1;2.0;7;113;BOULEVARD PERIPHERIQUE I;;;;750
45858;201300050915;13;12;27;1115;1;2;2;2.0;7;105;15, RUE MONGE;;;;750
45859;201300050916;13;12;28;210;5;2;5;2.0;1;105;32, RUE SAINT JACQUES;;;;750
45860;201300050918;13;1;1;920;1;2;2;2.0;3;106;175, BOULEVARD SAINT GER;;;;750
45861;201300050920;13;1;2;2245;5;2;1;1.0;6;106;155 bis, RUE DE RENNES;;;;750
45862;201300050921;13;1;9;1005;1;2;4;1.0;6;106;87, RUE DE RENNES;;;;750
45863;201300050922;13;1;11;200;5;2;1;2.0;7;106;08, RUE SAINT PLACIDE;;;;750
45864;201300050923;13;1;12;1225;1;2;2;2.0;6;106;43, RUE DE VAUGIRARD;;;;750
45865;201300050924;13;1;17;1530;1;2;5;1.0;7;106;120, BOULEVARD SAINT GER;;;;750
45866;201300050925;13;1;18;850;1;2;2;8.0;7;106;121, BOULEVARD RASPAIL;;;;750
45867;201300050926;13;1;25;1023;1;2;1;1.0;6;106;17, RUE SEGUIER;;;;750
45868;201300050927;13;1;27;1605;1;2;2;8.0;3;106;139, BOULEVARD RASPAIL;;;;750
45869;201300050928;13;1;28;745;2;2;5;1.0;7;106;11, QUAI DE CONTI;;;;750
45870;201300050929;13;2;2;1600;1;2;3;1.0;7;106;53 bis, QUAI DES GRANDS;;;;750
45871;201300050930;13;2;8;1925;5;2;4;6.0;6;106;4, CARREFOUR ODEON;;;;750
45872;201300050931;13;2;17;55;5;2;4;1.0;6;106;156, BOULEVARD SAINT GER;;;;750
45873;201300050932;13;2;28;205;5;2;1;1.0;7;106;71, BOULEVARD RASPAIL;;;;750
45874;201300050933;13;3;8;1825;2;2;5;2.0;3;106;112, RUE DE RENNES;;;;750
45875;201300050934;13;3;15;1228;1;2;1;1.0;6;106;86, RUE DE SEVRES;;;;750
45876;201300050935;13;3;18;1210;1;2;1;2.0;7;106;19, RUE DE VAUGIRARD;;;;750
45877;201300050936;13;3;19;1838;1;2;5;1.0;3;106;2, PLACE MICHEL DEBRE;;;;750
45878;201300050937;13;3;21;1326;1;2;3;2.0;6;106;30, RUE SAINT BENOIT;;;;750
45879;201300050938;13;3;21;1710;1;2;3;1.0;6;106;03 bis, RUE DE L EPERON;;;;750
45880;201300050939;13;3;28;2132;5;2;3;1.0;7;106;17, RUE DE VAUGIRARD;;;;750
45881;201300050940;13;3;29;1413;1;2;3;1.0;3;106;69, RUE DE VAUGIRARD;;;;750
45882;201300050941;13;4;5;1320;1;2;2;1.0;3;106;83, BOULEVARD SAINT GERM;;;;750
45883;201300050942;13;4;5;1510;1;2;7;1.0;2;106;9, PLACE SAINT ANDRE DES;;;;750
45884;201300050943;13;4;7;500;5;2;5;1.0;3;113;BOULEVARD VINCENT AURIOL;;;;750
45885;201300050944;13;4;11;2110;5;2;1;2.0;6;106;15Bis, RUE DE VAUGIRARD;;;;750
45886;201300050945;13;4;12;2055;5;2;5;1.0;7;106;27, BOULEVARD DU MONTPAR;;;;750
45887;201300050946;13;4;15;1035;1;2;2;8.0;6;106;8, BOULEVARD SAINT MICHE;;;;750
45888;201300050947;13;4;15;1750;1;2;5;1.0;6;106;30, BOULEVARD SAINT MICH;;;;750
45889;201300050948;13;4;20;1430;1;2;1;1.0;6;106;64, BOULEVARD SAINT MICH;;;;750
45890;201300050949;13;4;20;1750;1;2;1;1.0;6;106;128, RUE DE RENNES;;;;750
45891;201300050950;13;4;22;950;1;2;5;1.0;3;106;25, BOULEVARD DU MONTPAR;;;;750
45892;201300050951;13;4;25;1645;1;2;1;1.0;3;106;90, RUE D ASSAS;;;;750
45893;201300050952;13;4;25;2220;5;2;5;1.0;7;106;18, RUE VAVIN;;;;750
45894;201300050953;13;4;29;725;1;2;3;1.0;2;106;23, QUAI DE CONTI;;;;750
45895;201300050954;13;5;2;1630;1;2;7;1.0;7;106;35, RUE NOTRE DAME DES C;;;;750
45896;201300050956;13;5;3;1850;1;2;3;1.0;6;106;4, RUE DE BUCI;;;;750
45897;201300050957;13;5;3;1340;1;2;2;1.0;6;106;85, BOULEVARD SAINT GERM;;;;750
45898;201300050958;13;5;4;2150;5;2;5;1.0;3;106;RUE VAVIN;;;;750
45899;201300050959;13;5;6;1715;1;2;7;1.0;6;106;171, RUE DE RENNES;;;;750
45900;201300050960;13;5;13;2035;1;2;7;1.0;6;106;156, BOULEVARD SAINT GER;;;;750
45901;201300050961;13;5;15;905;1;2;3;1.0;3;106;18, BOULEVARD SAINT MICH;;;;750
45902;201300050962;13;5;16;850;1;2;3;2.0;7;106;19, RUE DE VAUGIRARD;;;;750
45903;201300050963;13;5;20;1020;1;2;3;2.0;6;106;RUE GARANCIERE;;;;750
45904;201300050964;13;5;22;1105;1;2;3;1.0;6;106;15, RUE DU FOUR;;;;750
45905;201300050965;13;5;25;1515;1;2;2;3.0;1;106;68, RUE DE VAUGIRARD;;;;750
45906;201300050966;13;5;29;1110;1;2;3;1.0;3;106;QUAI DES GRANDS AUGUSTIN;;;;750
45907;201300050967;13;6;3;1425;1;2;1;1.0;3;106;16, RUE SAINT PLACIDE;;;;750
45908;201300050969;13;6;4;2050;1;2;4;1.0;3;106;RUE DE RENNES;;;;750
45909;201300050970;13;6;5;1820;1;2;1;1.0;6;106;68, RUE DE RENNES;;;;750
45910;201300050971;13;6;9;200;5;2;2;1.0;3;106;89, BOULEVARD DU MONTPAR;;;;750
45911;201300050972;13;6;14;1535;1;2;7;1.0;2;106;BOULEVARD SAINT GERMAIN;;;;750
45912;201300050973;13;6;19;930;1;2;2;1.0;2;105;2, BOULEVARD SAINT MICHE;;;;750
45913;201300050974;13;6;20;1100;1;2;2;2.0;2;106;1, RUE DE TOURNON;;;;750
45914;201300050975;13;6;23;1640;1;2;3;1.0;6;106;13, QUAI DE CONTI;;;;750
45915;201300050976;13;6;24;1500;1;2;3;1.0;6;106;24, RUE DAUPHINE;;;;750
45916;201300050977;13;6;25;1945;1;2;3;1.0;2;106;20, BOULEVARD SAINT MICH;;;;750
45917;201300050978;13;6;26;1540;1;2;1;1.0;6;106;53, RUE DU FOUR;;;;750
45918;201300050979;13;6;27;1330;1;2;7;1.0;2;106;145, BOULEVARD SAINT GER;;;;750
45919;201300050980;13;6;27;1500;1;2;2;1.0;1;106;28, RUE DE VAUGIRARD;;;;750
45920;201300050981;13;6;28;1617;1;2;7;1.0;2;106;2, PLACE SAINT MICHEL;;;;750
45921;201300050985;13;7;13;25;5;2;2;1.0;3;106;87, BOULEVARD DU MONTPAR;;;;750
45922;201300050986;13;7;14;1750;1;2;1;1.0;6;106;9, RUE DE MEDICIS;;;;750
45923;201300050987;13;7;15;15;5;2;4;1.0;7;106;150, RUE DE RENNES;;;;750
45924;201300050988;13;7;16;1215;1;2;5;1.0;6;106;63, RUE DE VAUGIRARD;;;;750
45925;201300050989;13;7;16;1855;1;2;5;1.0;6;106;51, RUE MAZARINE;;;;750
45926;201300050990;13;7;18;2345;5;2;2;1.0;2;113;17, AVENUE CLAUDE REGAUD;;;;750
45927;201300050991;13;7;19;1650;1;2;3;1.0;3;106;BOULEVARD RASPAIL;;;;750
45928;201300050992;13;7;20;58;4;2;1;1.0;6;106;172, BOULEVARD SAINT GER;;;;750
45929;201300050993;13;7;22;1305;1;2;1;1.0;6;106;11, RUE DE BUCI;;;;750
45930;201300050994;13;7;26;1725;1;2;1;1.0;2;106;145, RUE DE RENNES;;;;750
45931;201300050995;13;7;26;2020;1;2;2;1.0;3;106;112, RUE DE RENNES;;;;750
45932;201300050997;13;8;5;1455;1;2;3;8.0;6;106;11, QUAI DE CONTI;;;;750
45933;201300050998;13;8;5;1620;1;2;2;8.0;6;106;19, BOULEVARD DU MONTPAR;;;;750
45934;201300050999;13;8;7;2030;2;2;5;1.0;3;106;117, RUE DE RENNES;;;;750
45935;201300051000;13;8;8;1255;1;2;7;1.0;6;106;71, BOULEVARD DU MONTPAR;;;;750
45936;201300051002;13;8;11;1747;1;2;7;1.0;6;106;91, BOULEVARD SAINT GERM;;;;750
45937;201300051003;13;8;22;1955;1;2;5;1.0;6;106;132, RUE DE VAUGIRARD;;;;750
45938;201300051004;13;8;25;150;5;2;5;2.0;3;105;2, BOULEVARD SAINT MICHE;;;;750
45939;201300051006;13;9;1;1400;1;2;1;1.0;6;106;53, RUE DES SAINTS PERES;;;;750
45940;201300051007;13;9;4;1025;1;2;5;1.0;6;106;27, BOULEVARD DU MONTPAR;;;;750
45941;201300051008;13;9;8;640;5;2;1;1.0;6;106;151B, RUE DE RENNES;;;;750
45942;201300051010;13;9;13;1850;5;2;4;1.0;3;106;76, RUE D ASSAS;;;;750
45943;201300051011;13;9;17;2308;5;2;2;2.0;7;106;122, BOULEVARD SAINT GER;;;;750
45944;201300051012;13;9;18;225;5;2;2;2.0;3;106;146, BOULEVARD SAINT GER;;;;750
45945;201300051013;13;9;20;1413;1;2;2;1.0;2;106;6, BOULEVARD SAINT MICHE;;;;750
45946;201300051014;13;9;20;1720;1;2;2;1.0;3;106;55, RUE DE SEVRES;;;;750
45947;201300051015;13;9;22;1825;1;2;7;8.0;3;106;4, PLACE DE L ODEON;;;;750
45948;201300051016;13;9;24;1303;1;2;1;1.0;4;106;24, RUE DE VAUGIRARD;;;;750
45949;201300051017;13;9;25;630;2;2;2;1.0;2;106;19, BOULEVARD DU MONTPAR;;;;750
45950;201300051018;13;9;25;1305;1;2;2;1.0;2;106;102, RUE DE VAUGIRARD;;;;750
45951;201300051019;13;9;26;1220;1;2;3;1.0;6;106;101, BOULEVARD DU MONTPA;;;;750
45952;201300051021;13;10;1;1205;1;2;7;1.0;3;106;BOULEVARD SAINT GERMAIN;;;;750
45953;201300051022;13;10;3;1405;1;2;3;1.0;7;106;05, QUAI DE CONTI;;;;750
45954;201300051023;13;10;3;2123;5;2;1;2.0;6;105;49, RUE MONGE;;;;750
45955;201300051024;13;10;4;840;1;2;3;8.0;7;106;135, BOULEVARD DU MONTPA;;;;750
45956;201300051025;13;10;4;2158;5;2;5;1.0;6;106;1, PONT SAINT MICHEL;;;;750
45957;201300051026;13;10;11;1945;5;2;1;1.0;3;106;RUE DE RENNES;;;;750
45958;201300051027;13;10;12;447;5;2;2;1.0;6;106;47, RUE DE VAUGIRARD;;;;750
45959;201300051028;13;10;14;630;1;2;3;1.0;1;106;73, RUE DE SEVRES;;;;750
45960;201300051029;13;10;16;1240;1;2;2;2.0;6;106;122, BOULEVARD SAINT GER;;;;750
45961;201300051030;13;10;16;1555;1;2;2;3.0;3;106;82, BOULEVARD RASPAIL;;;;750
45962;201300051031;13;10;18;1820;2;2;1;1.0;3;106;133, BOULEVARD DU MONTPA;;;;750
45963;201300051032;13;10;19;1905;5;2;1;1.0;6;106;20, BOULEVARD SAINT MICH;;;;750
45964;201300051033;13;10;21;1515;1;2;1;1.0;7;106;8, RUE DE L ECOLE DE MED;;;;750
45965;201300051034;13;10;23;1015;1;2;5;1.0;6;106;117, BOULEVARD DU MONTPA;;;;750
45966;201300051036;13;10;25;849;1;2;2;8.0;2;106;BOULEVARD DU MONTPARNASS;;;;750
45967;201300051037;13;10;25;1920;5;2;3;2.0;6;106;33, QUAI DES GRANDS AUGU;;;;750
45968;201300051038;13;10;25;1850;5;2;7;2.0;3;106;4, PLACE EDMOND ROSTAND;;;;750
45969;201300051039;13;10;25;1815;2;2;3;2.0;3;106;25, QUAI DES GRANDS AUGU;;;;750
45970;201300051040;13;10;26;1820;2;2;1;2.0;7;106;22, BOULEVARD SAINT MICH;;;;750
45971;201300051041;13;10;27;2235;5;2;2;2.0;2;106;108, BOULEVARD SAINT GER;;;;750
45972;201300051042;13;10;31;805;1;2;1;1.0;2;106;83, RUE DE SEVRES;;;;750
45973;201300051043;13;11;2;1610;1;2;5;1.0;6;106;41, RUE DU FOUR;;;;750
45974;201300051044;13;11;2;1815;5;2;7;1.0;6;106;3, PLACE SAINT GERMAIN D;;;;750
45975;201300051045;13;11;4;1600;1;2;1;1.0;3;106;155, RUE DE RENNES;;;;750
45976;201300051046;13;11;6;1345;1;2;3;1.0;1;106;25, BOULEVARD DU MONTPAR;;;;750
45977;201300051047;13;11;7;2040;5;2;1;3.0;7;106;5, QUAI DE CONTI;;;;750
45978;201300051048;13;11;12;1055;1;2;1;2.0;2;106;57, QUAI DES GRANDS AUGU;;;;750
45979;201300051049;13;11;13;1735;5;2;2;1.0;2;106;BOULEVARD RASPAIL;;;;750
45980;201300051050;13;11;14;2040;5;2;7;8.0;3;106;2, PLACE SAINT MICHEL;;;;750
45981;201300051051;13;11;15;1415;1;2;2;1.0;6;106;19, BOULEVARD DU MONTPAR;;;;750
45982;201300051052;13;11;15;1640;1;2;1;1.0;6;106;11, RUE DE MEDICIS;;;;750
45983;201300051053;13;11;20;323;5;2;5;1.0;3;105;67, BOULEVARD SAINT GERM;;;;750
45984;201300051054;13;11;20;1831;5;2;2;3.0;3;106;21, BOULEVARD DU MONTPAR;;;;750
45985;201300051055;13;11;20;1620;2;2;3;2.0;6;106;147, RUE DE RENNES;;;;750
45986;201300051056;13;11;21;855;1;2;1;2.0;3;106;133/135, RUE DE RENNES;;;;750
45987;201300051057;13;11;21;830;1;2;2;2.0;1;106;RUE DE RENNES;;;;750
45988;201300051059;13;11;21;1945;5;2;5;2.0;6;106;4, RUE DE SEVRES;;;;750
45989;201300051060;13;11;26;1500;1;2;2;8.0;6;106;89, BOULEVARD DU MONTPAR;;;;750
45990;201300051061;13;11;28;1745;2;2;2;2.0;6;106;06, BOULEVARD SAINT MICH;;;;750
45991;201300051062;13;12;1;2330;5;2;2;1.0;3;106;102, BOULEVARD SAINT MIC;;;;750
45992;201300051063;13;12;2;825;1;2;2;1.0;6;106;59, RUE DU CHERCHE MIDI;;;;750
45993;201300051064;13;12;3;1000;1;2;7;1.0;2;106;18, RUE DE VAUGIRARD;;;;750
45994;201300051066;13;12;5;1155;1;2;5;1.0;2;106;35, RUE D ASSAS;;;;750
45995;201300051067;13;12;5;1850;5;2;3;1.0;2;106;40, RUE DU CHERCHE MIDI;;;;750
45996;201300051068;13;12;6;1950;5;2;1;1.0;6;106;80, BOULEVARD SAINT MICH;;;;750
45997;201300051069;13;12;7;800;2;2;1;2.0;7;114;15, AVENUE DU GENERAL LE;;;;750
45998;201300051070;13;12;10;945;1;2;1;8.0;7;106;11, QUAI DE CONTI;;;;750
45999;201300051071;13;12;10;1440;1;2;3;1.0;6;106;95, BOULEVARD DU MONTPAR;;;;750
46000;201300051072;13;12;12;1321;1;2;2;1.0;6;106;79, RUE DE VAUGIRARD;;;;750
46001;201300051073;13;12;12;1335;1;2;5;1.0;6;106;57, QUAI DES GRANDS AUGU;;;;750
46002;201300051074;13;12;13;1340;1;2;1;1.0;6;106;100, RUE DE RENNES;;;;750
46003;201300051075;13;12;15;1527;1;2;3;1.0;6;106;25, QUAI DE CONTI;;;;750
46004;201300051076;13;12;17;1849;2;2;1;1.0;6;106;36, BOULEVARD SAINT MICH;;;;750
46005;201300051077;13;12;19;18;5;2;5;2.0;6;106;23, BOULEVARD DU MONTPAR;;;;750
46006;201300051078;13;12;20;1900;2;2;5;1.0;3;106;118, BOULEVARD RASPAIL;;;;750
46007;201300051080;13;12;22;1846;5;2;7;2.0;2;113;PLACE D ITALIE;;;;750
46008;201300051081;13;12;24;1725;5;2;7;2.0;6;106;74, RUE BONAPARTE;;;;750
46009;201300051082;13;12;27;1550;1;2;1;2.0;7;106;98, RUE DE VAUGIRARD;;;;750
46010;201300051083;13;12;30;1310;1;2;1;1.0;6;106;59bis, RUE BONAPARTE;;;;750
46011;201300051084;13;1;3;635;5;2;2;2.0;3;107;AVENUE DU MARECHAL GALLI;;;;750
46012;201300051085;13;1;8;746;2;2;1;1.0;6;107;38, RUE DE SEVRES;;;;750
46013;201300051086;13;1;8;1355;1;2;1;1.0;3;107;37, QUAI D ORSAY;;;;750
46014;201300051087;13;1;11;120;5;2;5;2.0;3;107;AVENUE DU MARECHAL GALLI;;;;750
46015;201300051088;13;1;11;2130;5;2;2;2.0;6;107;26, RUE DE SEVRES;;;;750
46016;201300051089;13;1;12;1500;1;2;2;1.0;6;107;258, BOULEVARD SAINT GER;;;;750
46017;201300051090;13;1;14;1420;1;2;5;1.0;2;107;35, QUAI VOLTAIRE;;;;750
46018;201300051091;13;1;14;1610;1;2;1;1.0;3;107;31, AVENUE DE LA MOTTE P;;;;750
46019;201300051093;13;1;15;940;1;2;4;2.0;3;107;35, RUE DE SEVRES;;;;750
46020;201300051095;13;1;16;945;1;2;1;1.0;3;107;20, BOULEVARD DES INVALI;;;;750
46021;201300051096;13;1;17;1455;1;2;7;1.0;7;107;3, PLACE VAUBAN;;;;750
46022;201300051097;13;1;23;1510;1;2;2;1.0;6;107;23, RUE DU CHAMP DE MARS;;;;750
46023;201300051098;13;1;23;1850;5;2;3;1.0;6;107;59, QUAI D ORSAY;;;;750
46024;201300051099;13;1;28;1040;1;2;2;1.0;3;107;15, AVENUE DE LA BOURDON;;;;750
46025;201300051100;13;1;28;1950;5;2;1;1.0;2;107;QUAI ANATOLE FRANCE;;;;750
46026;201300051101;13;2;2;1815;5;2;2;2.0;3;107;136, RUE DE GRENELLE;;;;750
46027;201300051102;13;2;3;2255;5;2;7;2.0;2;107;1, PLACE DE LA RESISTANC;;;;750
46028;201300051103;13;2;7;2005;5;2;7;1.0;2;107;67, BOULEVARD DES INVALI;;;;750
46029;201300051104;13;2;9;1135;1;2;3;8.0;7;107;90, RUE DE SEVRES;;;;750
46030;201300051105;13;2;11;1015;1;2;2;2.0;7;107;43, QUAI D ORSAY;;;;750
46031;201300051106;13;2;13;925;1;2;2;1.0;3;107;RUE DE VARENNE;;;;750
46032;201300051109;13;2;14;1640;1;2;1;1.0;6;107;09, RUE BARBET DE JOUY;;;;750
46033;201300051110;13;2;16;2020;5;2;2;1.0;3;107;42, RUE DE BEAUNE;;;;750
46034;201300051111;13;2;20;1405;1;2;3;1.0;2;107;QUAI D ORSAY;;;;750
46035;201300051112;13;2;23;305;5;2;1;1.0;6;107;48, BOULEVARD DES INVALI;;;;750
46036;201300051113;13;3;2;325;5;2;1;1.0;2;107;15, QUAI ANATOLE FRANCE;;;;750
46037;201300051114;13;3;4;1435;1;2;3;1.0;6;107;116, RUE DU BAC;;;;750
46038;201300051115;13;3;5;825;1;2;3;1.0;7;107;QUAI BRANLY;;;;750
46039;201300051116;13;3;5;1755;2;2;1;1.0;6;107;75, RUE DE LILLE;;;;750
46040;201300051117;13;3;7;840;1;2;5;2.0;3;107;BOULEVARD DES INVALIDES;;;;750
46041;201300051118;13;3;9;30;5;2;1;1.0;3;107;, SQUARE BOUCICAUT;;;;750
46042;201300051119;13;3;25;850;1;2;2;1.0;3;107;235, BOULEVARD SAINT GER;;;;750
46043;201300051120;13;3;26;1420;1;2;2;1.0;6;107;AVENUE DE LA MOTTE PICQU;;;;750
46044;201300051121;13;3;26;1920;5;2;3;1.0;6;107;16, RUE DE VARENNE;;;;750
46045;201300051122;13;3;26;2245;5;2;3;1.0;7;107;90, RUE DE GRENELLE;;;;750
46046;201300051123;13;3;27;1730;1;2;2;1.0;6;107;10, AVENUE BOSQUET;;;;750
46047;201300051124;13;3;28;1745;1;2;2;1.0;3;107;RUE SAINT DOMINIQUE;;;;750
46048;201300051126;13;3;29;1730;1;2;7;1.0;3;107;63, BOULEVARD DES INVALI;;;;750
46049;201300051127;13;4;1;1640;1;2;3;1.0;3;107;170 bis, RUE DE GRENELLE;;;;750
46050;201300051129;13;4;6;40;5;2;2;1.0;3;107;AVENUE DUQUESNE;;;;750
46051;201300051130;13;4;6;255;5;2;5;1.0;3;107;QUAI D ORSAY;;;;750
46052;201300051131;13;4;6;1657;1;2;1;1.0;6;107;24, RUE DE SEVRES;;;;750
46053;201300051132;13;4;9;1445;1;2;3;2.0;6;107;45, AVENUE DE SUFFREN;;;;750
46054;201300051133;13;4;9;1545;1;2;1;2.0;2;107;85, AVENUE BOSQUET;;;;750
46055;201300051134;13;4;13;15;5;2;3;1.0;4;107;QUAI D ORSAY;;;;750
46056;201300051135;13;4;15;2105;1;2;2;1.0;5;107;VII-7762, AVENUE DU MARE;;;;750
46057;201300051136;13;4;17;920;1;2;7;1.0;1;107;1, PLACE LE CORBUSIER;;;;750
46058;201300051137;13;4;18;945;1;2;1;1.0;7;107;29, AVENUE DE SUFFREN;;;;750
46059;201300051138;13;4;18;1500;1;2;4;1.0;2;107;01, PLACE DENYS COCHIN;;;;750
46060;201300051139;13;4;20;215;5;2;2;1.0;3;107;RUE SAINT DOMINIQUE;;;;750
46061;201300051140;13;4;24;25;5;2;2;1.0;3;107;AVENUE DE VILLARS;;;;750
46062;201300051141;13;4;24;2355;5;2;2;1.0;3;107;RUE DE BOURGOGNE;;;;750
46063;201300051142;13;5;10;1817;1;2;7;1.0;6;107;1, AVENUE DE VILLARS;;;;750
46064;201300051143;13;5;13;1035;1;2;7;1.0;3;107;AVENUE DE LA MOTTE PICQU;;;;750
46065;201300051144;13;5;15;1900;1;2;2;1.0;3;107;AVENUE DUQUESNE;;;;750
46066;201300051145;13;5;18;1845;2;2;2;2.0;7;107;18, RUE DES SAINTS PERES;;;;750
46067;201300051146;13;5;19;350;5;2;5;2.0;2;107;1, BOULEVARD RASPAIL;;;;750
46068;201300051147;13;5;20;1400;1;2;2;2.0;6;107;130, RUE DU BAC;;;;750
46069;201300051148;13;5;20;1530;1;2;7;3.0;6;107;3, AVENUE DUQUESNE;;;;750
46070;201300051149;13;5;22;1940;2;2;2;8.0;3;107;18, BOULEVARD DE LA TOUR;;;;750
46071;201300051150;13;5;22;2015;1;2;2;1.0;3;107;143, AVENUE DE SUFFREN;;;;750
46072;201300051151;13;5;23;1320;1;2;1;8.0;3;107;34, RUE DE LILLE;;;;750
46073;201300051152;13;5;25;5;5;2;3;1.0;1;107;QUAI BRANLY;;;;750
46074;201300051154;13;5;30;1;4;2;5;2.0;3;107;QUAI D ORSAY;;;;750
46075;201300051155;13;5;31;2130;5;2;3;1.0;6;107;67, QUAI BRANLY;;;;750
46076;201300051156;13;6;3;300;5;2;3;1.0;4;107;1, PLACE HENRY DE MONTHE;;;;750
46077;201300051157;13;6;5;1915;1;2;5;1.0;3;107;33, QUAI D ORSAY;;;;750
46078;201300051158;13;6;7;820;1;2;2;1.0;3;107;AVENUE DU MARECHAL GALLI;;;;750
46079;201300051159;13;6;8;1120;1;2;1;1.0;6;107;29, QUAI ANATOLE FRANCE;;;;750
46080;201300051160;13;6;10;2010;1;2;2;1.0;2;107;3, RUE DU MARECHAL HARIS;;;;750
46081;201300051162;13;6;17;900;1;2;2;3.0;2;107;31, QUAI VOLTAIRE;;;;750
46082;201300051163;13;6;17;1425;1;2;2;1.0;1;107;21, AVENUE DUQUESNE;;;;750
46083;201300051165;13;6;25;1535;1;2;1;1.0;2;107;3, PLACE HENRY DE MONTHE;;;;750
46084;201300051166;13;6;26;830;1;2;2;1.0;2;107;01, PLACE DE L ECOLE MIL;;;;750
46085;201300051167;13;6;27;20;5;2;2;1.0;1;107;QUAI D ORSAY;;;;750
